"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","AGR1_1","CFBP5506","Hayward0363","CFBP5507","YIC5082","NCPPB2657","GBBC3283"
"g000577","g000577",NA,"hypothetical protein",50,53,280,1,1,1,0,0,0,0,280,"hypothetical protein(280)","NA(280)",192,222,202.91,1104,1,"AGR1_1_00862",NA,"Hayward0363_00652","CFBP5507_02599","YIC5082_00346","NCPPB2657_01604","GBBC3283_00060"
"g003676_000002","g003676","yteT","Putative oxidoreductase YteT",70,18,280,1,1,1,1,0,1,0,280,"Putative oxidoreductase YteT(281)","yteT(281)",318,1266,1245.76,1105,1,"AGR1_1_03090","CFBP5506_00066","Hayward0363_04250","CFBP5507_04676","YIC5082_02970","NCPPB2657_02689","GBBC3283_04375"
"g002116_000001","g002116",NA,"hypothetical protein",60,30,280,1.01,1,2,0,2,0,2,282,"hypothetical protein(282)","NA(282)",897,999,953.34,1106,1,"AGR1_1_02324","CFBP5506_01236","Hayward0363_02091","CFBP5507_00907","YIC5082_04601","NCPPB2657_04816","GBBC3283_03829"
"g000581_000002","g000581",NA,"hypothetical protein",70,53,280,1,1,1,0,0,0,0,280,"hypothetical protein(280)","NA(280)",225,315,264.78,1107,1,"AGR1_1_02148","CFBP5506_01412","Hayward0363_01915","CFBP5507_01095","YIC5082_00612","NCPPB2657_00144","GBBC3283_02193"
"g000096","g000096","btuD","Vitamin B12 import ATP-binding protein BtuD",50,83,280,1.89,1,5,41,145,41,249,529,"Vitamin B12 import ATP-binding protein BtuD(275):Spermidine/putrescine import ATP-binding protein PotA(262):sn-glycerol-3-phosphate import ATP-binding protein UgpC(17):Bicarbonate transport ATP-binding protein CmpD(8):Aliphatic sulfonates import ATP-binding protein SsuB(7):Sulfate/thiosulfate import ATP-binding protein CysA(1)","btuD(275):potA(262):ugpC(17):cmpD(8):ssuB(7):cysA(1)",438,1206,1069.84,1108,1,"AGR1_1_04388","CFBP5506_02595","Hayward0363_03012","CFBP5507_04501","YIC5082_04540","NCPPB2657_04168","GBBC3283_02896"
"g000992_1_000004","g000992_1","aroQ","3-dehydroquinate dehydratase",70,35,279,1,1,1,0,0,0,0,279,"3-dehydroquinate dehydratase(279)","aroQ(279)",435,444,441.42,1110,1,NA,"CFBP5506_02666","Hayward0363_02941",NA,"YIC5082_04471","NCPPB2657_04237","GBBC3283_02827"
"g002255_1_000001","g002255_1","gcvA","Glycine cleavage system transcriptional activator",60,28,279,1.01,1,2,0,2,0,2,281,"Glycine cleavage system transcriptional activator(281)","gcvA(281)",894,939,911.41,1111,1,"AGR1_1_02581","CFBP5506_03251","Hayward0363_02663","CFBP5507_04856","YIC5082_01571","NCPPB2657_05057","GBBC3283_02744;GBBC3283_03706"
"g000194","g000194",NA,"hypothetical protein",50,63,279,1,1,1,2,0,2,0,279,"hypothetical protein(281)","NA(281)",180,906,871.25,1112,1,"AGR1_1_01309","CFBP5506_01956","Hayward0363_01076","CFBP5507_02011","YIC5082_03699","NCPPB2657_01163","GBBC3283_01240"
"g002847_1_000005","g002847_1","scpB","hypothetical protein",80,25,278,1,1,2,0,1,0,1,279,"hypothetical protein(277):Segregation and condensation protein B(2)","NA(277):scpB(2)",879,1455,1026,1114,1,"AGR1_1_05244","CFBP5506_04007","Hayward0363_03235","CFBP5507_05288","YIC5082_00328","NCPPB2657_04505","GBBC3283_03224"
"g000056","g000056","imuA","Protein ImuA",50,109,278,1.58,1,4,2,116,2,162,440,"Protein ImuA(243):hypothetical protein(199)","imuA(243):NA(199)",198,858,743.74,1115,1,"AGR1_1_03278;AGR1_1_05007","CFBP5506_00158","Hayward0363_04158","CFBP5507_00292;CFBP5507_00490;CFBP5507_04193","YIC5082_03067","NCPPB2657_01845;NCPPB2657_02789","GBBC3283_00681"
"g000029_2","g000029_2","soj","hypothetical protein",50,87,278,1.85,1,5,42,161,42,235,513,"hypothetical protein(448):Sporulation initiation inhibitor protein Soj(85):Cell division protein PomZ(17):Iron-sulfur cluster carrier protein(3):putative protein(2)","NA(453):soj(85):pomZ(17)",162,1305,1141.98,1116,1,"AGR1_1_05121;AGR1_1_05707",NA,NA,"CFBP5507_00001;CFBP5507_00403","YIC5082_01771","(NCPPB2657_02089:NCPPB2657_02243);NCPPB2657_02496","GBBC3283_04244;GBBC3283_04448"
"g000681","g000681",NA,"hypothetical protein",50,50,278,1,1,2,0,1,0,1,279,"hypothetical protein(279)","NA(279)",483,1065,644.17,1117,1,NA,NA,NA,"CFBP5507_03072","YIC5082_01969","NCPPB2657_03864","GBBC3283_03603"
"g000115_1_000002","g000115_1","hutI","Imidazolonepropionase",70,55,277,1.04,1,2,1,10,1,10,287,"Imidazolonepropionase(287):hypothetical protein(1)","hutI(287):NA(1)",240,1314,1262.33,1118,1,"AGR1_1_03988","CFBP5506_00913","Hayward0363_03403","CFBP5507_03484","YIC5082_00228","NCPPB2657_02151;NCPPB2657_02332","GBBC3283_03459;GBBC3283_04984"
"g000718_1_000001","g000718_1","arcA","Arginase",60,40,277,1.31,1,3,1,79,1,87,364,"Arginase(352):hypothetical protein(13)","arcA(352):NA(13)",150,957,883.56,1120,1,"AGR1_1_05354","CFBP5506_03898","Hayward0363_03344","CFBP5507_00602;CFBP5507_05397","YIC5082_02812","NCPPB2657_04396","GBBC3283_03115"
"g000064_1_000006","g000064_1","ttuD","Putative hydroxypyruvate reductase",70,48,276,1.07,1,2,2,20,2,20,296,"Putative hydroxypyruvate reductase(298)","ttuD(298)",405,1287,1258.35,1123,1,"AGR1_1_03280","CFBP5506_00160","Hayward0363_04156","CFBP5507_04191","YIC5082_03069","NCPPB2657_02791","GBBC3283_00683"
"g000004_3_000006","g000004_3","ugpC","sn-glycerol-3-phosphate import ATP-binding protein UgpC",60,21,275,1,1,1,0,0,0,0,275,"sn-glycerol-3-phosphate import ATP-binding protein UgpC(275)","ugpC(275)",1113,1167,1128.59,1125,1,"AGR1_1_03070","CFBP5506_00046","Hayward0363_04270","CFBP5507_04696","YIC5082_02948","NCPPB2657_02667","GBBC3283_04355"
"g000029_1_000001","g000029_1",NA,"hypothetical protein",60,48,275,1.39,1,4,1,91,1,107,382,"hypothetical protein(376):Iron-sulfur cluster carrier protein(7)","NA(383)",219,1515,1179.5,1126,1,"AGR1_1_03975;AGR1_1_05453","CFBP5506_00900","Hayward0363_03415","CFBP5507_03496","YIC5082_00240","NCPPB2657_01863;NCPPB2657_02320","GBBC3283_03447;GBBC3283_03652"
"g000590_000002","g000590","nagC","hypothetical protein",70,51,274,1,1,1,0,0,0,0,274,"hypothetical protein(138):N-acetylglucosamine repressor(135):Protein mlc(1)","NA(138):nagC(135):mlc(1)",249,1269,1155.11,1129,1,"AGR1_1_04278",NA,NA,"CFBP5507_04610",NA,NA,NA
"g004159_1_000002","g004159_1","lrp","Leucine-responsive regulatory protein",70,16,274,1.01,1,2,0,2,0,2,276,"Leucine-responsive regulatory protein(275):hypothetical protein(1)","lrp(275):NA(1)",450,675,462.79,1130,1,"AGR1_1_03337","CFBP5506_00218","Hayward0363_04098","CFBP5507_04134","YIC5082_03127","NCPPB2657_02849","GBBC3283_00744"
"g001121_000001","g001121","thadh","L-threo-3-hydroxyaspartate ammonia-lyase",60,41,273,1,1,1,0,0,0,0,273,"L-threo-3-hydroxyaspartate ammonia-lyase(273)","thadh(273)",765,1011,973.19,1133,1,"AGR1_1_02754","CFBP5506_03080","Hayward0363_02491","CFBP5507_05036","YIC5082_01397","NCPPB2657_05231","GBBC3283_02571"
"g000517_000001","g000517","katE","Catalase C",60,53,273,1.21,1,3,7,55,7,57,330,"Catalase C(327):hypothetical protein(10)","katE(327):NA(10)",138,2199,2016.06,1134,1,"AGR1_1_02986",NA,NA,"CFBP5507_04769",NA,NA,NA
"g000051_1_000001","g000051_1",NA,"Type IV secretion system protein VirB11",60,109,273,1.58,1,5,2,115,2,157,430,"Type IV secretion system protein VirB11(358):hypothetical protein(74)","NA(432)",177,1137,954.61,1135,1,"AGR1_1_05708",NA,NA,"CFBP5507_00626",NA,"NCPPB2657_02088;NCPPB2657_02241;NCPPB2657_02494","GBBC3283_03650;GBBC3283_04242"
"g001751_000001","g001751",NA,"hypothetical protein",60,33,272,1,1,1,0,0,0,0,272,"hypothetical protein(272)","NA(272)",1266,1374,1302.71,1138,1,"AGR1_1_03672","CFBP5506_00590","Hayward0363_03726","CFBP5507_03791","YIC5082_02470","NCPPB2657_03198","GBBC3283_01092"
"g001526_000002","g001526","clcA","H(+)/Cl(-) exchange transporter ClcA",70,33,272,1.01,1,3,1,2,1,4,276,"H(+)/Cl(-) exchange transporter ClcA(276):hypothetical protein(1)","clcA(276):NA(1)",447,1425,1344.18,1139,1,"AGR1_1_01864","CFBP5506_01699","Hayward0363_01628","CFBP5507_01378","YIC5082_04260","NCPPB2657_00431","GBBC3283_01597"
"g000592","g000592","fadL","hypothetical protein",50,49,271,1,1,2,3,1,3,1,272,"hypothetical protein(269):Long-chain fatty acid transport protein(6)","NA(269):fadL(6)",249,1293,1250.81,1142,1,"AGR1_1_01029","CFBP5506_04266","Hayward0363_00818","CFBP5507_02367","YIC5082_03431","NCPPB2657_01435","GBBC3283_01498"
"g002315_000001","g002315",NA,"hypothetical protein",60,30,270,1.14,1,3,2,38,2,39,309,"hypothetical protein(311)","NA(311)",255,414,403.93,1144,1,"AGR1_1_03006","CFBP5506_00945","Hayward0363_04320","CFBP5507_04752","YIC5082_00084","NCPPB2657_02410","GBBC3283_05028"
"g000451","g000451","hutH","Histidine ammonia-lyase",50,54,270,1.03,1,2,0,8,0,8,278,"Histidine ammonia-lyase(278)","hutH(278)",375,1545,1495.32,1145,1,"AGR1_1_03828","CFBP5506_00745","Hayward0363_03570","CFBP5507_03634","YIC5082_02588","NCPPB2657_03355","GBBC3283_03319"
"g000063_2_000008","g000063_2","pcaF","Beta-ketoadipyl-CoA thiolase",80,50,270,1.04,1,2,1,12,1,12,282,"Beta-ketoadipyl-CoA thiolase(227):3-oxoadipyl-CoA/3-oxo-5%2C6-dehydrosuberyl-CoA thiolase(55):3-ketoacyl-CoA thiolase(1)","pcaF(227):paaJ(55):fadA(1)",591,1476,1202.72,1146,1,"AGR1_1_04309","CFBP5506_02683","Hayward0363_02924","CFBP5507_04580","YIC5082_04454","NCPPB2657_04254","GBBC3283_02810"
"g000132","g000132",NA,"hypothetical protein",50,77,269,1.18,1,3,8,44,8,48,317,"hypothetical protein(325)","NA(325)",177,1365,1185.82,1150,1,"AGR1_1_03870","CFBP5506_00787","Hayward0363_03528","CFBP5507_03589","YIC5082_02631","NCPPB2657_03398","GBBC3283_03363"
"g004455_000003","g004455","dme","NAD-dependent malic enzyme",80,15,267,1,1,1,1,0,1,0,267,"NAD-dependent malic enzyme(268)","dme(268)",735,2493,2310.25,1151,1,"AGR1_1_01090","CFBP5506_01760","Hayward0363_00880","CFBP5507_02308","YIC5082_03490","NCPPB2657_01376","GBBC3283_01439"
"g000048_4_000006","g000048_4","cspA","Cold shock protein CspA",70,39,267,1.32,1,4,0,73,0,85,352,"Cold shock protein CspA(329):hypothetical protein(20):Cold shock-like protein CspG(2):putative cold shock protein A(1)","cspA(330):NA(20):cspG(2)",177,303,208.91,1152,1,"AGR1_1_05528",NA,NA,NA,NA,NA,NA
"g000118_2","g000118_2",NA,"hypothetical protein",50,64,267,1.18,1,4,4,38,4,47,314,"hypothetical protein(318)","NA(318)",165,531,441.58,1153,1,"AGR1_1_03614","CFBP5506_00532","Hayward0363_03784","CFBP5507_03849","YIC5082_02412","NCPPB2657_03140","GBBC3283_01034"
"g001638","g001638","mscS","Small-conductance mechanosensitive channel",50,35,267,1,1,1,0,0,0,0,267,"Small-conductance mechanosensitive channel(266):hypothetical protein(1)","mscS(266):NA(1)",603,891,828.63,1154,1,"AGR1_1_01646","CFBP5506_02288","Hayward0363_01409","CFBP5507_01597","YIC5082_04038","NCPPB2657_00657","GBBC3283_01831"
"g001261_1_000011","g001261_1","hutU","Urocanate hydratase",90,23,266,1.11,1,2,16,28,16,28,294,"Urocanate hydratase(310)","hutU(310)",795,1689,1588.96,1156,1,"AGR1_1_03984","CFBP5506_00909","Hayward0363_03407","CFBP5507_03487","YIC5082_00231","NCPPB2657_02153;NCPPB2657_02329","GBBC3283_03456;GBBC3283_04986"
"g001655","g001655","galE","UDP-glucose 4-epimerase",50,34,266,1.02,1,2,0,5,0,5,271,"UDP-glucose 4-epimerase(267):hypothetical protein(3):GDP-L-fucose synthase(1)","galE(267):NA(3):fcl(1)",417,1101,1026.8,1157,1,"AGR1_1_02158","CFBP5506_01402","Hayward0363_01925","CFBP5507_01085","YIC5082_00602","NCPPB2657_00134","GBBC3283_02183"
"g000021_1_000003","g000021_1","traG","hypothetical protein",70,134,266,1.64,1,5,8,119,8,171,437,"hypothetical protein(443):Conjugal transfer protein TraG(2)","NA(443):traG(2)",138,2004,1836.16,1158,1,"AGR1_1_05732",NA,NA,"CFBP5507_00523",NA,"NCPPB2657_02065;NCPPB2657_02221;NCPPB2657_05375","GBBC3283_03795;GBBC3283_04222"
"g000009_1_000001","g000009_1","virB4","hypothetical protein",60,243,265,1.6,1,4,263,117,402,158,423,"hypothetical protein(421):Type IV secretion system protein virB4(410)","NA(421):virB4(410)",126,3243,1627.49,1159,1,"(AGR1_1_05711:AGR1_1_05712)",NA,NA,"(CFBP5507_00622:CFBP5507_00623)",NA,"(NCPPB2657_02084:NCPPB2657_02085);(NCPPB2657_02237:NCPPB2657_02238);(NCPPB2657_02490:NCPPB2657_02491)","(GBBC3283_03646:GBBC3283_03647);(GBBC3283_04238:GBBC3283_04239)"
"g002133_1_000004","g002133_1",NA,"hypothetical protein",70,23,265,1.02,1,2,0,6,0,6,271,"hypothetical protein(271)","NA(271)",180,258,192.73,1160,1,"AGR1_1_02407","CFBP5506_01153","Hayward0363_02174","CFBP5507_00789","YIC5082_00978","NCPPB2657_04725","GBBC3283_03912"
"g000036_3","g000036_3",NA,"Aminoglycoside N(6')-acetyltransferase type 1",50,57,265,1,1,2,0,1,0,1,266,"Aminoglycoside N(6')-acetyltransferase type 1(264):hypothetical protein(2)","NA(266)",228,1863,453.19,1161,1,"AGR1_1_00355","CFBP5506_03580","Hayward0363_00267","CFBP5507_02969","YIC5082_02084","NCPPB2657_03761","GBBC3283_00560"
"g000053_1_000001","g000053_1",NA,"hypothetical protein",60,101,265,1.57,1,4,0,115,0,152,417,"hypothetical protein(417)","NA(417)",252,702,302.18,1162,1,"AGR1_1_05710",NA,NA,"CFBP5507_00624",NA,"NCPPB2657_02086;NCPPB2657_02239;NCPPB2657_02492","GBBC3283_03648;GBBC3283_04240"
"g000034_000002","g000034",NA,"hypothetical protein",70,127,265,1.61,1,4,0,117,0,162,427,"hypothetical protein(427)","NA(427)",168,357,295.26,1163,1,"AGR1_1_05730",NA,NA,"CFBP5507_00525",NA,"NCPPB2657_02067;NCPPB2657_02223;NCPPB2657_05377","GBBC3283_03797;GBBC3283_04224"
"g000020_000001","g000020","recD2","ATP-dependent RecD-like DNA helicase",60,154,265,1.72,1,5,23,122,23,190,455,"ATP-dependent RecD-like DNA helicase(444):hypothetical protein(35):Mobilization protein A(14)","recD2(444):NA(35):mobA(14)",210,4089,2945.04,1164,1,"AGR1_1_05729",NA,NA,"CFBP5507_00526",NA,"NCPPB2657_02068;NCPPB2657_02224;NCPPB2657_05378","GBBC3283_03798;GBBC3283_04225"
"g000046_000002","g000046",NA,"hypothetical protein",70,117,264,1.58,1,4,4,113,4,152,416,"hypothetical protein(420)","NA(420)",384,1209,1169.31,1165,1,"AGR1_1_05713",NA,NA,"CFBP5507_00620",NA,"NCPPB2657_02083;NCPPB2657_02235;NCPPB2657_02488","GBBC3283_03821;GBBC3283_04236"
"g000166","g000166","ves","Protein Ves",50,73,264,1.02,1,3,1,4,1,5,269,"Protein Ves(270)","ves(270)",321,744,583.54,1166,1,"AGR1_1_03982","CFBP5506_00907","Hayward0363_03409","CFBP5507_03489","YIC5082_00233","NCPPB2657_02327","GBBC3283_03454"
"g000921","g000921",NA,"hypothetical protein",50,42,264,1,1,1,1,0,1,0,264,"hypothetical protein(265)","NA(265)",237,1386,1113.1,1167,1,"AGR1_1_04207","CFBP5506_02770","Hayward0363_02835","CFBP5507_03419","YIC5082_00413","NCPPB2657_04876","GBBC3283_04161"
"g000213_000002","g000213",NA,"hypothetical protein",70,71,263,1.58,1,4,0,113,0,152,415,"hypothetical protein(415)","NA(415)",147,687,663,1168,1,"AGR1_1_05714",NA,NA,"CFBP5507_00619",NA,"NCPPB2657_02082;NCPPB2657_02234;NCPPB2657_02487","GBBC3283_03820;GBBC3283_04235"
"g000041_1_000003","g000041_1",NA,"hypothetical protein",70,124,263,1.57,1,3,0,114,0,150,413,"hypothetical protein(413)","NA(413)",222,417,400.37,1169,1,"AGR1_1_05709",NA,NA,"CFBP5507_00625",NA,"NCPPB2657_02087;NCPPB2657_02240;NCPPB2657_02493","GBBC3283_03649;GBBC3283_04241"
"g000037_1_000006","g000037_1",NA,"hypothetical protein",80,117,263,1.59,1,4,0,113,0,156,419,"hypothetical protein(419)","NA(419)",123,303,216.11,1170,1,"AGR1_1_05731",NA,NA,"CFBP5507_00524",NA,"NCPPB2657_02066;NCPPB2657_02222;NCPPB2657_05376","GBBC3283_03796;GBBC3283_04223"
"g001361_1_000003","g001361_1","gno","Gluconate 5-dehydrogenase",70,22,263,1.03,1,2,0,7,0,7,270,"Gluconate 5-dehydrogenase(270)","gno(270)",648,822,767.56,1171,1,"AGR1_1_05280","CFBP5506_03971","Hayward0363_03271","CFBP5507_05324","YIC5082_02885","NCPPB2657_04469","GBBC3283_03188"
"g002078_000001","g002078",NA,"Putative multidrug export ATP-binding/permease protein",60,29,263,1.05,1,2,5,12,5,12,275,"Putative multidrug export ATP-binding/permease protein(261):putative ABC transporter ATP-binding protein(12):hypothetical protein(7)","NA(280)",489,1782,1671.28,1172,1,"AGR1_1_01009","CFBP5506_04246","Hayward0363_00798","CFBP5507_02387","YIC5082_03384","NCPPB2657_01455","GBBC3283_01520"
"g002301_000002","g002301","yghU","Disulfide-bond oxidoreductase YghU",70,30,262,1,1,1,0,0,0,0,262,"Disulfide-bond oxidoreductase YghU(262)","yghU(262)",561,915,889.27,1173,1,"AGR1_1_03625","CFBP5506_00543","Hayward0363_03773","CFBP5507_03838","YIC5082_02423","NCPPB2657_03151","GBBC3283_01045"
"g003009_1_000001","g003009_1","fsr","Fosmidomycin resistance protein",60,22,262,1,1,1,0,0,0,0,262,"Fosmidomycin resistance protein(262)","fsr(262)",1161,1236,1198.82,1174,1,"AGR1_1_03134","CFBP5506_00101","Hayward0363_04215","CFBP5507_04264","YIC5082_03011","NCPPB2657_02733","GBBC3283_04410"
"g000052_3","g000052_3","gcvA","Glycine cleavage system transcriptional activator",50,50,262,1.24,1,3,0,56,0,62,324,"Glycine cleavage system transcriptional activator(290):HTH-type transcriptional regulator DsdC(25):hypothetical protein(3):HTH-type transcriptional activator AmpR(3):HTH-type transcriptional regulator TrpI(2):HTH-type transcriptional regulator YhaJ(1)","gcvA(290):dsdC(25):ampR(3):NA(3):trpI(2):yhaJ(1)",147,963,886.19,1175,1,"AGR1_1_00563;AGR1_1_03200","CFBP5506_03354","Hayward0363_00494","CFBP5507_02765","YIC5082_01303","NCPPB2657_03553","GBBC3283_00297"
"g000360","g000360","menB","1%2C4-dihydroxy-2-naphthoyl-CoA synthase",50,60,262,1.01,1,2,0,2,0,2,264,"1%2C4-dihydroxy-2-naphthoyl-CoA synthase(201):Carnitinyl-CoA dehydratase(48):Fatty acid oxidation complex subunit alpha(14):hypothetical protein(1)","menB(201):caiD(48):fadB(9):fadJ(5):NA(1)",711,1218,1071.32,1176,1,"AGR1_1_03561","CFBP5506_00443","Hayward0363_03873","CFBP5507_03913","YIC5082_02341","NCPPB2657_03069","GBBC3283_00963"
"g001343","g001343","hmrR","HTH-type transcriptional regulator HmrR",50,38,262,1.06,1,3,2,11,2,17,279,"HTH-type transcriptional regulator HmrR(190):HTH-type transcriptional regulator ZntR(90):hypothetical protein(1)","hmrR(190):zntR(90):NA(1)",228,471,417.1,1177,1,"AGR1_1_01812;AGR1_1_05491;AGR1_1_05506","CFBP5506_02451","Hayward0363_01572","CFBP5507_01430","YIC5082_04207","NCPPB2657_00484","GBBC3283_01649"
"g001508_1_000001","g001508_1",NA,"hypothetical protein",60,26,262,1,1,1,0,0,0,0,262,"hypothetical protein(262)","NA(262)",1983,2064,1999.51,1178,1,"AGR1_1_03259","CFBP5506_00138","Hayward0363_04178","CFBP5507_04212","YIC5082_03048","NCPPB2657_02770","GBBC3283_00662"
"g003838_000001","g003838","dppA","Periplasmic dipeptide transport protein",60,20,261,1,1,1,0,0,0,0,261,"Periplasmic dipeptide transport protein(261)","dppA(261)",1539,1605,1601.34,1179,1,"AGR1_1_05252","CFBP5506_03999","Hayward0363_03243","CFBP5507_05296","YIC5082_02913","NCPPB2657_04497","GBBC3283_03216"
"g004354_000002","g004354","dppB","Dipeptide transport system permease protein DppB",70,18,261,1,1,1,1,0,1,0,261,"Dipeptide transport system permease protein DppB(262)","dppB(262)",135,1008,1002.08,1179,2,"AGR1_1_05251","CFBP5506_04000","Hayward0363_03242","CFBP5507_05295","YIC5082_02914","NCPPB2657_04498","GBBC3283_03217"
"g003719_000001","g003719","dppC","Dipeptide transport system permease protein DppC",60,21,261,1,1,1,0,0,0,0,261,"Dipeptide transport system permease protein DppC(261)","dppC(261)",780,921,907.9,1179,3,"AGR1_1_05250","CFBP5506_04001","Hayward0363_03241","CFBP5507_05294","YIC5082_02915","NCPPB2657_04499","GBBC3283_03218"
"g003232_000001","g003232","azoR","FMN-dependent NADH-azoreductase",60,24,261,1,1,1,0,0,0,0,261,"FMN-dependent NADH-azoreductase(261)","azoR(261)",207,618,615.09,1180,1,"AGR1_1_01501","CFBP5506_02143","Hayward0363_01263","CFBP5507_01739","YIC5082_03895","NCPPB2657_00800","GBBC3283_01974"
"g002003_000001","g002003","yahB","putative HTH-type transcriptional regulator YahB",60,32,261,1,1,1,0,0,0,0,261,"putative HTH-type transcriptional regulator YahB(259):hypothetical protein(2)","yahB(259):NA(2)",234,1071,966.13,1180,2,"AGR1_1_01500","CFBP5506_02142","Hayward0363_01262","CFBP5507_01740","YIC5082_03894","NCPPB2657_00801","GBBC3283_01975"
"g004089_000003","g004089","Vejahgd","3%2C6-anhydro-alpha-L-galactose dehydrogenase",80,19,261,1,1,1,1,0,1,0,261,"3%2C6-anhydro-alpha-L-galactose dehydrogenase(238):Succinate-semialdehyde dehydrogenase [NADP(+)](15):4-hydroxybenzaldehyde dehydrogenase (NADP(+))(4):Phenylacetaldehyde dehydrogenase(2):Betaine aldehyde dehydrogenase(1):Benzaldehyde dehydrogenase [NAD(+)](1):Aldehyde dehydrogenase(1)","Vejahgd(238):gabD(15):pchA(4):feaB(2):xylC(1):gbsA(1):aldh(1)",477,1389,1381.96,1181,1,"AGR1_1_00505","CFBP5506_03412","Hayward0363_00435","CFBP5507_02820","YIC5082_01247","NCPPB2657_03610","GBBC3283_00355"
"g003683_1_000005","g003683_1","ipuC","Glutamate--isopropylamine ligase",80,20,261,1,1,1,0,0,0,0,261,"Glutamate--isopropylamine ligase(261)","ipuC(261)",1269,1431,1368.01,1181,2,"AGR1_1_00504","CFBP5506_03413","Hayward0363_00434","CFBP5507_02821","YIC5082_01246","NCPPB2657_03611","GBBC3283_00356"
"g001623","g001623","mdtA","Multidrug resistance protein MdtA",50,35,261,1,1,1,0,0,0,0,261,"Multidrug resistance protein MdtA(261)","mdtA(261)",1035,1221,1157.84,1182,1,"AGR1_1_00585","CFBP5506_03332","Hayward0363_00516","CFBP5507_02743","YIC5082_01325","NCPPB2657_03531","GBBC3283_00275"
