"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","DSM25558","DSM25559","B203","SBV_31","SBV_32","SBV33","NCPPB1650"
"g004382_000003","g004382","leuB","3-isopropylmalate dehydrogenase",80,18,311,1,1,1,0,0,0,0,311,"3-isopropylmalate dehydrogenase(311)","leuB(311)",1107,1116,1112.89,254,2,"DSM25558_04402","DSM25559_01670","B203_04206","SBV_31_04226","SBV_32_04258","SBV33_04227","NCPPB1650_05028"
"g004564_000003","g004564","clpP","ATP-dependent Clp protease proteolytic subunit",80,17,311,1,1,1,0,0,0,0,311,"ATP-dependent Clp protease proteolytic subunit(311)","clpP(311)",582,708,610.39,255,1,"DSM25558_02658","DSM25559_04250","B203_01521","SBV_31_02244","SBV_32_02695","SBV33_02245","NCPPB1650_02044"
"g000870_000002","g000870","ydcO","Inner membrane protein YdcO",70,42,311,1,1,1,2,0,2,0,311,"Inner membrane protein YdcO(313)","ydcO(313)",606,1224,1185.67,255,2,"DSM25558_02653","DSM25559_04245","B203_01516","SBV_31_02239","SBV_32_02700","SBV33_02240","NCPPB1650_02049"
"g002505_000001","g002505","sasA","Adaptive-response sensory-kinase SasA",60,28,311,1,1,1,0,0,0,0,311,"Adaptive-response sensory-kinase SasA(311)","sasA(311)",1473,1539,1494.53,256,1,"DSM25558_04599","DSM25559_03369","B203_02387","SBV_31_03703","SBV_32_03735","SBV33_03704","NCPPB1650_00530"
"g001531_1_000004","g001531_1",NA,"4-hydroxyproline 2-epimerase",70,26,311,1,1,1,0,0,0,0,311,"4-hydroxyproline 2-epimerase(225):4-hydroxyproline 2-epimerase 1(86)","NA(311)",1038,1134,1040.08,256,2,"DSM25558_04607","DSM25559_03377","B203_02392","SBV_31_03708","SBV_32_03740","SBV33_03709","NCPPB1650_00525"
"g002000_000001","g002000","msrP","Protein-methionine-sulfoxide reductase catalytic subunit MsrP",60,31,311,1,1,1,0,0,0,0,311,"Protein-methionine-sulfoxide reductase catalytic subunit MsrP(311)","msrP(311)",933,951,945.41,257,1,"DSM25558_00218","DSM25559_00405","B203_00608","SBV_31_04665","SBV_32_04720","SBV33_05031","NCPPB1650_03860"
"g000536","g000536","yedZ","Sulfoxide reductase heme-binding subunit YedZ",50,54,311,1,1,1,0,0,0,0,311,"Sulfoxide reductase heme-binding subunit YedZ(256):Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ(55)","yedZ(256):msrQ(55)",447,672,651.8,257,2,"DSM25558_00219","DSM25559_00404","B203_00607","SBV_31_04664","SBV_32_04721","SBV33_05032","NCPPB1650_03859"
"g000179","g000179",NA,"Monoacylglycerol lipase",50,71,311,1,1,1,0,0,0,0,311,"Monoacylglycerol lipase(311)","NA(311)",927,1017,952.54,258,1,"DSM25558_00407","DSM25559_04102","B203_01367","SBV_31_02806","SBV_32_03243","SBV33_03210","NCPPB1650_02515"
"g000919","g000919","yfdE","Acetyl-CoA:oxalate CoA-transferase",50,44,311,1,1,1,1,0,1,0,311,"Acetyl-CoA:oxalate CoA-transferase(312)","yfdE(278):uctC(34)",1152,1260,1199.41,258,2,"DSM25558_00409","DSM25559_04105","B203_01368","SBV_31_02805","SBV_32_03244","SBV33_03211","NCPPB1650_02514"
"g002441_1_000001","g002441_1",NA,"putative protein",60,24,311,1,1,1,1,0,1,0,311,"putative protein(248):hypothetical protein(64)","NA(312)",411,1110,1101.6,259,1,"DSM25558_05037","DSM25559_04123","B203_01385","SBV_31_02788","SBV_32_03261","SBV33_03228","NCPPB1650_02497"
"g002118_1_000001","g002118_1",NA,"hypothetical protein",60,28,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",774,993,905.68,259,2,"DSM25558_05038","DSM25559_04124","B203_01386","SBV_31_02787","SBV_32_03262","SBV33_03229","NCPPB1650_02496"
"g001618","g001618","bamA","Outer membrane protein assembly factor BamA",50,35,311,1,1,1,0,0,0,0,311,"Outer membrane protein assembly factor BamA(311)","bamA(311)",1854,1935,1909.06,260,1,"DSM25558_00908","DSM25559_01498","B203_00401","SBV_31_04052","SBV_32_04084","SBV33_04053","NCPPB1650_05202"
"g002442_1_000001","g002442_1",NA,"hypothetical protein",60,21,311,1.04,1,2,0,13,0,13,324,"hypothetical protein(324)","NA(324)",252,540,271.18,260,2,"DSM25558_00907","DSM25559_01497","B203_00400","SBV_31_04051","SBV_32_04083","SBV33_04052","NCPPB1650_05203"
"g002219_000003","g002219",NA,"hypothetical protein",80,30,311,1,1,1,0,0,0,0,311,"hypothetical protein(310):Putative conjugal transfer protein(1)","NA(311)",1134,1506,1467.47,261,1,"DSM25558_01307","DSM25559_03479","B203_02493","SBV_31_03806","SBV_32_03838","SBV33_03807","NCPPB1650_00427"
"g001120_000001","g001120",NA,"hypothetical protein",60,41,311,1,1,2,0,1,0,1,312,"hypothetical protein(312)","NA(312)",291,1017,1003.68,261,2,"DSM25558_01306","DSM25559_03480","B203_02494","SBV_31_03807","SBV_32_03839","SBV33_03808","NCPPB1650_00426"
"g000666_000002","g000666",NA,"hypothetical protein",70,48,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",1185,1257,1203.57,262,1,"DSM25558_02836","DSM25559_01958","B203_02051","SBV_31_01700","SBV_32_01718","SBV33_01689","NCPPB1650_03395"
"g000262_000001","g000262","bioM","Biotin transport ATP-binding protein BioM",60,67,311,1,1,1,0,0,0,0,311,"Biotin transport ATP-binding protein BioM(311)","bioM(311)",636,756,685.37,262,2,"DSM25558_02835","DSM25559_01957","B203_02052","SBV_31_01699","SBV_32_01717","SBV33_01688","NCPPB1650_03394"
"g001670_000002","g001670","mscL","Large-conductance mechanosensitive channel",70,35,311,1,1,1,0,0,0,0,311,"Large-conductance mechanosensitive channel(311)","mscL(311)",426,492,439.39,263,1,"DSM25558_03872","DSM25559_01734","B203_02268","SBV_31_01448","SBV_32_01464","SBV33_01436","NCPPB1650_00797"
"g002502_000002","g002502","aspC","Aspartate aminotransferase",70,28,311,1,1,1,0,0,0,0,311,"Aspartate aminotransferase(310):Putative N-acetyl-LL-diaminopimelate aminotransferase(1)","aspC(310):patA(1)",501,1188,1168.72,263,2,"DSM25558_03871","DSM25559_01733","B203_02269","SBV_31_01447","SBV_32_01463","SBV33_01435","NCPPB1650_00796"
"g001980_000001","g001980","degQ","Periplasmic pH-dependent serine endoprotease DegQ",60,30,311,1,1,1,1,0,1,0,311,"Periplasmic pH-dependent serine endoprotease DegQ(193):Periplasmic serine endoprotease DegP(118):hypothetical protein(1)","degQ(193):degP(118):NA(1)",546,1410,1395.86,264,1,"DSM25558_00854","DSM25559_03906","B203_01223","SBV_31_02948","SBV_32_03101","SBV33_03068","NCPPB1650_02657"
"g003690_000003","g003690","rarA","Replication-associated recombination protein A",80,21,311,1,1,1,0,0,0,0,311,"Replication-associated recombination protein A(311)","rarA(311)",1308,1317,1315.48,264,2,"DSM25558_00855","DSM25559_03905","B203_01222","SBV_31_02949","SBV_32_03100","SBV33_03067","NCPPB1650_02658"
"g003568_000003","g003568",NA,"hypothetical protein",80,22,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",567,582,568.07,265,1,"DSM25558_02812","DSM25559_01934","B203_02074","SBV_31_01677","SBV_32_01695","SBV33_01666","NCPPB1650_03372"
"g000750_000001","g000750","ubiA","4-hydroxybenzoate octaprenyltransferase",60,47,311,1,1,1,0,0,0,0,311,"4-hydroxybenzoate octaprenyltransferase(311)","ubiA(311)",954,1044,958.09,265,2,"DSM25558_02811","DSM25559_01933","B203_02075","SBV_31_01676","SBV_32_01694","SBV33_01665","NCPPB1650_03371"
"g003878_000001","g003878","waaA","3-deoxy-D-manno-octulosonic acid transferase",60,19,311,1,1,1,0,0,0,0,311,"3-deoxy-D-manno-octulosonic acid transferase(310):hypothetical protein(1)","waaA(310):NA(1)",1164,1338,1320.95,266,1,"DSM25558_04068","DSM25559_01882","B203_02125","SBV_31_01626","SBV_32_01643","SBV33_01614","NCPPB1650_03321"
"g000614_000001","g000614","gph","Phosphoglycolate phosphatase",60,51,311,1,1,1,0,0,0,0,311,"Phosphoglycolate phosphatase(296):N-acetylmuramic acid 6-phosphate phosphatase(13):Pyrophosphatase PpaX(2)","gph(296):mupP(13):ppaX(2)",696,750,735.63,266,2,"DSM25558_04069","DSM25559_01883","B203_02124","SBV_31_01627","SBV_32_01644","SBV33_01615","NCPPB1650_03322"
"g001799_000001","g001799",NA,"hypothetical protein",60,34,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",498,519,503.07,267,1,"DSM25558_01944","DSM25559_00585","B203_00777","SBV_31_04897","SBV_32_04489","SBV33_04799","NCPPB1650_04017"
"g003480_000002","g003480",NA,"hypothetical protein",70,23,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",399,399,399,267,2,"DSM25558_01946","DSM25559_00587","B203_00779","SBV_31_04899","SBV_32_04487","SBV33_04797","NCPPB1650_04019"
"g002635_000002","g002635","purL","Phosphoribosylformylglycinamidine synthase subunit PurL",70,27,311,1,1,1,0,0,0,0,311,"Phosphoribosylformylglycinamidine synthase subunit PurL(311)","purL(311)",2223,2328,2249.59,268,1,"DSM25558_05008","DSM25559_00502","B203_00692","SBV_31_04813","SBV_32_04573","SBV33_04883","NCPPB1650_03933"
"g010772_000004","g010772",NA,"putative protein RP812",90,6,311,1,1,1,0,0,0,0,311,"putative protein RP812(311)","NA(311)",234,237,234.49,268,2,"DSM25558_05009","DSM25559_00501","B203_00691","SBV_31_04812","SBV_32_04574","SBV33_04884","NCPPB1650_03932"
"g003311_000003","g003311","priA","Primosomal protein N'",80,22,311,1,1,1,0,0,0,0,311,"Primosomal protein N'(311)","priA(311)",2088,2325,2242.39,269,1,"DSM25558_00924","DSM25559_01513","B203_04364","SBV_31_04067","SBV_32_04099","SBV33_04068","NCPPB1650_05187"
"g001270_000002","g001270","xerC","Tyrosine recombinase XerC",70,38,311,1,1,1,0,0,0,0,311,"Tyrosine recombinase XerC(311)","xerC(311)",900,1026,935.28,269,2,"DSM25558_00925","DSM25559_01514","B203_04363","SBV_31_04068","SBV_32_04100","SBV33_04069","NCPPB1650_05186"
"g001906_000002","g001906",NA,"hypothetical protein",70,33,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",372,507,438.18,270,1,"DSM25558_02373","DSM25559_03837","B203_01155","SBV_31_03017","SBV_32_03032","SBV33_02999","NCPPB1650_02726"
"g001333_1_000011","g001333_1","sdaB","L-serine dehydratase 2",90,30,311,1.01,1,2,0,3,0,3,314,"L-serine dehydratase 2(205):L-serine dehydratase TdcG(83):L-serine dehydratase(24):L-serine dehydratase 1(2)","sdaB(205):tdcG(83):sdaA(26)",321,1410,1396.98,270,2,"DSM25558_02374","DSM25559_03838","B203_01156","SBV_31_03016","SBV_32_03033","SBV33_03000","NCPPB1650_02725"
"g002717_000003","g002717","rnd","Ribonuclease D",80,27,311,1,1,1,0,0,0,0,311,"Ribonuclease D(311)","rnd(311)",624,690,627.17,271,1,"DSM25558_00702","DSM25559_02903","B203_03440","SBV_31_00736","SBV_32_00736","SBV33_00734","NCPPB1650_04890"
"g006250_000004","g006250","lepA","Elongation factor 4",90,11,311,1,1,1,0,0,0,0,311,"Elongation factor 4(311)","lepA(311)",1821,1938,1837.03,271,2,"DSM25558_01319","DSM25559_03467","B203_02481","SBV_31_03794","SBV_32_03826","SBV33_03795","NCPPB1650_00439"
"g000730","g000730",NA,"hypothetical protein",50,49,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",699,768,706.5,272,1,"DSM25558_05057","DSM25559_00522","B203_00712","SBV_31_04834","SBV_32_04552","SBV33_04862","NCPPB1650_03954"
"g004266_000003","g004266","cobU","Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase",80,18,311,1,1,1,0,0,0,0,311,"Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase(311)","cobU(310):cobT(1)",1008,2010,1031.27,272,2,"DSM25558_05059","DSM25559_00524","B203_00715","SBV_31_04836","SBV_32_04550","SBV33_04860","NCPPB1650_03956"
"g002367_000002","g002367","hss","Homospermidine synthase",70,26,311,1,1,1,2,0,2,0,311,"Homospermidine synthase(313)","hss(313)",204,1452,1430.52,273,1,"DSM25558_04245","DSM25559_00858","B203_03885","SBV_31_02542","SBV_32_02397","SBV33_02544","NCPPB1650_01746"
"g000845","g000845",NA,"hypothetical protein",50,46,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",609,678,641.86,273,2,"DSM25558_04243","DSM25559_00856","B203_03887","SBV_31_02540","SBV_32_02399","SBV33_02542","NCPPB1650_01748"
"g000367","g000367",NA,"hypothetical protein",50,60,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",582,726,693.11,274,1,"DSM25558_01254","DSM25559_03532","B203_02547","SBV_31_03860","SBV_32_03892","SBV33_03861","NCPPB1650_00373"
"g002230_1_000003","g002230_1","phnM","Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase",70,26,311,1,1,1,0,0,0,0,311,"Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase(311)","phnM(311)",1137,1200,1140.88,274,2,"DSM25558_01253","DSM25559_03533","B203_02548","SBV_31_03861","SBV_32_03893","SBV33_03862","NCPPB1650_00372"
"g001215_000003","g001215","ycfH","putative metal-dependent hydrolase YcfH",80,39,311,1,1,1,0,0,0,0,311,"putative metal-dependent hydrolase YcfH(311)","ycfH(311)",171,786,781.06,275,1,"DSM25558_02082","DSM25559_03206","B203_00914","SBV_31_03263","SBV_32_02786","SBV33_02753","NCPPB1650_02972"
"g000659_000002","g000659","rbn","Ribonuclease BN",70,51,311,1,1,1,0,0,0,0,311,"Ribonuclease BN(256):hypothetical protein(55)","rbn(256):NA(55)",330,834,824.05,275,2,"DSM25558_02081","DSM25559_03205","B203_00913","SBV_31_03264","SBV_32_02785","SBV33_02752","NCPPB1650_02973"
"g003406_1_000003","g003406_1","tmpC","Membrane lipoprotein TmpC",70,21,311,1.01,1,2,0,2,0,2,313,"Membrane lipoprotein TmpC(267):hypothetical protein(46)","tmpC(267):NA(46)",141,996,989.03,276,1,"DSM25558_01123","DSM25559_03664","B203_02678","SBV_31_03994","SBV_32_04026","SBV33_03995","NCPPB1650_00239"
"g002820_1_000005","g002820_1","mglA","Galactose/methyl galactoside import ATP-binding protein MglA",80,24,311,1,1,2,0,1,0,1,312,"Galactose/methyl galactoside import ATP-binding protein MglA(312)","mglA(312)",1506,1575,1511.54,276,2,"DSM25558_01122","DSM25559_03665","B203_02679","SBV_31_03995","SBV_32_04027","SBV33_03996","NCPPB1650_00238"
"g004381_000002","g004381",NA,"hypothetical protein",70,16,311,1.01,1,2,3,2,3,2,313,"hypothetical protein(316)","NA(316)",225,807,644.08,277,1,"DSM25558_04807","DSM25559_03969","B203_01276","SBV_31_02899","SBV_32_03150","SBV33_03117","NCPPB1650_02608"
"g006395_000004","g006395","ilvC","Ketol-acid reductoisomerase (NADP(+))",90,11,311,1.01,1,2,0,2,0,2,313,"Ketol-acid reductoisomerase (NADP(+))(313)","ilvC(313)",1020,1020,1020,277,2,"DSM25558_04806","DSM25559_03968","B203_01275","SBV_31_02900","SBV_32_03149","SBV33_03116","NCPPB1650_02609"
"g000365","g000365",NA,"hypothetical protein",50,60,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",1101,1125,1122.08,278,1,"DSM25558_03834","DSM25559_03421","B203_02435","SBV_31_03750","SBV_32_03782","SBV33_03751","NCPPB1650_00483"
"g000393_000001","g000393",NA,"hypothetical protein",60,56,311,1,1,1,1,0,1,0,311,"hypothetical protein(312)","NA(312)",492,1095,1085.18,278,2,"DSM25558_03835","DSM25559_03422","B203_02436","SBV_31_03751","SBV_32_03783","SBV33_03752","NCPPB1650_00482"
"g004429_000001","g004429",NA,"hypothetical protein",60,18,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",312,342,316.94,279,1,"DSM25558_00976","DSM25559_01565","B203_04312","SBV_31_04119","SBV_32_04151","SBV33_04120","NCPPB1650_05135"
"g004842_000003","g004842","bfr","Bacterioferritin",80,16,311,1,1,1,0,0,0,0,311,"Bacterioferritin(311)","bfr(311)",486,492,486.6,279,2,"DSM25558_00975","DSM25559_01564","B203_04313","SBV_31_04118","SBV_32_04150","SBV33_04119","NCPPB1650_05136"
"g003647_000003","g003647","thrS","Threonine--tRNA ligase",80,20,311,1,1,1,4,0,4,0,311,"Threonine--tRNA ligase(311):Threonine--tRNA ligase 1(4)","thrS(315)",837,2019,1975.24,280,1,"DSM25558_02362","DSM25559_03827","B203_01145","SBV_31_03027","SBV_32_03022","SBV33_02989","NCPPB1650_02736"
"g000691_000001","g000691","sufU","hypothetical protein",60,49,311,1,1,1,0,0,0,0,311,"hypothetical protein(310):Zinc-dependent sulfurtransferase SufU(1)","NA(310):sufU(1)",441,546,450.78,280,2,"DSM25558_02364","DSM25559_03828","B203_01146","SBV_31_03026","SBV_32_03023","SBV33_02990","NCPPB1650_02735"
"g003257_1_000007","g003257_1","ohrB","Organic hydroperoxide resistance protein OhrB",80,19,311,1,1,1,0,0,0,0,311,"Organic hydroperoxide resistance protein OhrB(306):hypothetical protein(5)","ohrB(306):NA(5)",423,555,425.21,281,1,"DSM25558_02943","DSM25559_02063","B203_01947","SBV_31_01803","SBV_32_01822","SBV33_01792","NCPPB1650_03498"
"g001286_1_000001","g001286_1","ohrR","Organic hydroperoxide resistance transcriptional regulator",60,37,311,1,1,2,0,1,0,1,312,"Organic hydroperoxide resistance transcriptional regulator(310):hypothetical protein(2)","ohrR(310):NA(2)",444,489,457.28,281,2,"DSM25558_02942","DSM25559_02062","B203_01948","SBV_31_01802","SBV_32_01821","SBV33_01791","NCPPB1650_03497"
"g004006_000001","g004006",NA,"hypothetical protein",60,20,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",345,348,346.56,282,1,"DSM25558_03913","DSM25559_01774","B203_02228","SBV_31_01488","SBV_32_01504","SBV33_01476","NCPPB1650_00837"
"g005203_000002","g005203","flbT","flagellum biosynthesis repressor protein FlbT",70,13,311,1,1,1,0,0,0,0,311,"flagellum biosynthesis repressor protein FlbT(311)","flbT(311)",447,453,449.8,282,2,"DSM25558_03914","DSM25559_01775","B203_02227","SBV_31_01489","SBV_32_01505","SBV33_01477","NCPPB1650_00838"
"g002882","g002882","yjiA","hypothetical protein",50,26,311,1,1,1,0,0,0,0,311,"hypothetical protein(289):putative GTP-binding protein YjiA(17):Putative metal chaperone YciC(5)","NA(289):yjiA(17):yciC(5)",657,1077,1045.93,283,1,"DSM25558_04417","DSM25559_01685","B203_04191","SBV_31_04241","SBV_32_04273","SBV33_04242","NCPPB1650_05013"
"g000271_000001","g000271","cobP","Bifunctional adenosylcobalamin biosynthesis protein CobP",60,65,311,1,1,1,0,0,0,0,311,"Bifunctional adenosylcobalamin biosynthesis protein CobP(307):hypothetical protein(4)","cobP(307):NA(4)",507,597,524.51,283,2,"DSM25558_02019","DSM25559_00660","B203_00851","SBV_31_04971","SBV_32_04415","SBV33_04725","NCPPB1650_04092"
"g004005_000003","g004005",NA,"hypothetical protein",80,20,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",246,360,256.26,284,1,"DSM25558_02266","DSM25559_03735","B203_01058","SBV_31_03118","SBV_32_02931","SBV33_02898","NCPPB1650_02827"
"g001688_000002","g001688","bpoC","Putative non-heme bromoperoxidase BpoC",70,35,311,1,1,1,0,0,0,0,311,"Putative non-heme bromoperoxidase BpoC(179):Haloalkane dehalogenase(84):Aclacinomycin methylesterase RdmC(43):2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase(3):Arylesterase(2)","bpoC(179):dhmA(84):rdmC(43):menH(3):NA(2)",777,876,782.48,284,2,"DSM25558_02267","DSM25559_03736","B203_01059","SBV_31_03117","SBV_32_02932","SBV33_02899","NCPPB1650_02826"
"g001771","g001771",NA,"hypothetical protein",50,34,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",585,591,588.45,285,1,"DSM25558_03209","DSM25559_02143","B203_01869","SBV_31_01879","SBV_32_01898","SBV33_01868","NCPPB1650_03574"
"g001362","g001362",NA,"hypothetical protein",50,38,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",549,579,555.45,285,2,"DSM25558_03210","DSM25559_02142","B203_01870","SBV_31_01878","SBV_32_01897","SBV33_01867","NCPPB1650_03573"
"g003247_000003","g003247","engB","putative GTP-binding protein EngB",80,24,311,1,1,1,0,0,0,0,311,"putative GTP-binding protein EngB(282):GTP-binding protein EngB(29)","engB(311)",648,750,657.89,286,1,"DSM25558_04617","DSM25559_03386","B203_02402","SBV_31_03718","SBV_32_03750","SBV33_03719","NCPPB1650_00515"
"g002240_000001","g002240","yidC","Membrane protein insertase YidC",60,30,311,1,1,1,0,0,0,0,311,"Membrane protein insertase YidC(311)","yidC(311)",1791,1869,1812.59,286,2,"DSM25558_04616","DSM25559_03385","B203_02401","SBV_31_03717","SBV_32_03749","SBV33_03718","NCPPB1650_00516"
"g001155_1_000003","g001155_1","pepA","Cytosol aminopeptidase",70,37,311,1,1,2,2,1,2,1,312,"Cytosol aminopeptidase(304):cytosol aminopeptidase(8):hypothetical protein(2)","pepA(312):NA(2)",180,1620,1505.54,287,1,"DSM25558_00125","DSM25559_05182","B203_04660","SBV_31_02087","SBV_32_02107","SBV33_02077","NCPPB1650_03783"
"g000898_000001","g000898",NA,"hypothetical protein",60,39,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",450,486,451.1,287,2,"DSM25558_00124","DSM25559_05181","B203_04661","SBV_31_02088","SBV_32_02108","SBV33_02078","NCPPB1650_03784"
"g002300_000002","g002300","ycf3","Photosystem I assembly protein Ycf3",70,29,311,1,1,2,0,1,0,1,312,"Photosystem I assembly protein Ycf3(312)","ycf3(312)",798,900,890.73,288,1,"DSM25558_00787","DSM25559_00891","B203_03852","SBV_31_02578","SBV_32_02361","SBV33_02580","NCPPB1650_01710"
"g000400_1_000004","g000400_1","rpsU","30S ribosomal protein S21",80,10,311,1,1,2,0,1,0,1,312,"30S ribosomal protein S21(312)","rpsU(312)",213,252,226.5,288,2,"DSM25558_00788","DSM25559_00890","B203_03853","SBV_31_02577","SBV_32_02362","SBV33_02579","NCPPB1650_01711"
"g002380_000001","g002380",NA,"hypothetical protein",60,29,311,1,1,1,0,0,0,0,311,"hypothetical protein(311)","NA(311)",1014,1200,1027.55,289,1,"DSM25558_04204","DSM25559_00816","B203_03926","SBV_31_02502","SBV_32_02437","SBV33_02504","NCPPB1650_01786"
"g003205_000002","g003205",NA,"hypothetical protein",70,23,311,1,1,1,1,0,1,0,311,"hypothetical protein(312)","NA(312)",327,1032,1027.94,289,2,"DSM25558_04203","DSM25559_00815","B203_03927","SBV_31_02501","SBV_32_02438","SBV33_02503","NCPPB1650_01787"
